STT,ID Nhà cung cấp,Tên công ty,Email,Điện thoại,Tỷ lệ hoa hồng (%),Số lượng booking,Tổng số tiền cần thanh toán (VND),Ghi chú
1,1,"Vietnam Adventures Co.","supplier@example.com","+84 902345678",15,381,"2,340,818,089,113","Tổng số tiền cần thanh toán cho 381 booking(s)"
2,2,"avdb","customer3@example.com","+84 905678908",15,175,"1,792,454,713","Tổng số tiền cần thanh toán cho 175 booking(s)"
3,3,"Blue Sky Travel Agency","supplier01@example.com","+84 902234001",19.14,131,"1,190,321,664","Tổng số tiền cần thanh toán cho 131 booking(s)"
4,4,"Explore Vietnam Travel","supplier02@example.com","+84 902234002",16.32,142,"1,379,395,346","Tổng số tiền cần thanh toán cho 142 booking(s)"
5,5,"Luxury Travel Experience","supplier03@example.com","+84 902234003",11.59,137,"1,537,090,734","Tổng số tiền cần thanh toán cho 137 booking(s)"
6,6,"Beach Paradise Travel","supplier04@example.com","+84 902234004",15,154,"1,110,160,138","Tổng số tiền cần thanh toán cho 154 booking(s)"
7,7,"Mountain View Tours","supplier05@example.com","+84 902234005",15.06,167,"1,641,234,251","Tổng số tiền cần thanh toán cho 167 booking(s)"
8,8,"Golden Gate Adventures","supplier06@example.com","+84 902234006",13.7,147,"1,561,137,011","Tổng số tiền cần thanh toán cho 147 booking(s)"
9,9,"Beach Paradise Travel","supplier07@example.com","+84 902234007",15.22,134,"1,175,304,292","Tổng số tiền cần thanh toán cho 134 booking(s)"
10,10,"Adventure Tours Co.","supplier08@example.com","+84 902234008",11.16,162,"1,597,516,882","Tổng số tiền cần thanh toán cho 162 booking(s)"
11,11,"Adventure Tours Co.","supplier09@example.com","+84 902234009",15.79,152,"1,617,926,309","Tổng số tiền cần thanh toán cho 152 booking(s)"
12,12,"Luxury Travel Experience","supplier10@example.com","+84 902234010",11.55,163,"1,501,645,723","Tổng số tiền cần thanh toán cho 163 booking(s)"
13,13,"Beach Paradise Travel","supplier11@example.com","+84 902234011",18.54,133,"1,340,757,268","Tổng số tiền cần thanh toán cho 133 booking(s)"
14,14,"Golden Gate Adventures","supplier12@example.com","+84 902234012",18.87,145,"1,557,651,987","Tổng số tiền cần thanh toán cho 145 booking(s)"
15,15,"Ocean Breeze Adventures","supplier13@example.com","+84 902234013",16.8,183,"2,062,837,296","Tổng số tiền cần thanh toán cho 183 booking(s)"
16,16,"Mystic Journey Tours","supplier14@example.com","+84 902234014",14.89,174,"1,794,737,124","Tổng số tiền cần thanh toán cho 174 booking(s)"
17,17,"Beach Paradise Travel","supplier15@example.com","+84 902234015",10.68,168,"1,787,703,625","Tổng số tiền cần thanh toán cho 168 booking(s)"

TỔNG CỘNG,,,,,2848 booking(s),"2,365,465,963,475","Tổng số tiền cần thanh toán cho tất cả nhà cung cấp"

CHI TIẾT TỪNG BOOKING
STT,ID Nhà cung cấp,Tên công ty,Booking ID,Booking Ref,Tổng tiền booking (VND),Số tiền cần thanh toán (VND)
1789,11,"Adventure Tours Co.",2508,"BK00002191","27,459,000","23,123,224"
1790,11,"Adventure Tours Co.",2229,"BK00001912","14,286,000","12,030,241"
1791,11,"Adventure Tours Co.",2314,"BK00001997","14,286,000","12,030,241"
1792,11,"Adventure Tours Co.",1262,"BK00000945","5,397,000","4,544,814"
1793,11,"Adventure Tours Co.",531,"BK00000214","20,306,750","17,100,314"
1794,11,"Adventure Tours Co.",1792,"BK00001475","2,941,250","2,476,827"
1795,11,"Adventure Tours Co.",765,"BK00000448","15,248,250","12,840,551"
1796,11,"Adventure Tours Co.",2881,"BK00002564","20,531,000","17,289,155"
1797,11,"Adventure Tours Co.",2902,"BK00002585","4,327,000","3,643,767"
1798,11,"Adventure Tours Co.",2873,"BK00002556","1,439,750","1,212,413"
1799,11,"Adventure Tours Co.",2869,"BK00002552","16,451,250","13,853,598"
1800,11,"Adventure Tours Co.",766,"BK00000449","3,951,750","3,327,769"
1801,11,"Adventure Tours Co.",938,"BK00000621","9,090,500","7,655,110"
1802,11,"Adventure Tours Co.",1964,"BK00001647","27,618,000","23,257,118"
1803,11,"Adventure Tours Co.",2866,"BK00002549","17,369,000","14,626,435"
1804,11,"Adventure Tours Co.",498,"BK00000181","6,112,750","5,147,547"
1805,11,"Adventure Tours Co.",2455,"BK00002138","4,327,000","3,643,767"
1806,11,"Adventure Tours Co.",662,"BK00000345","5,132,750","4,322,289"
1807,11,"Adventure Tours Co.",1959,"BK00001642","14,425,000","12,147,293"
1808,11,"Adventure Tours Co.",2589,"BK00002272","7,903,500","6,655,537"
1809,11,"Adventure Tours Co.",1064,"BK00000747","3,760,000","3,166,296"
1810,11,"Adventure Tours Co.",2837,"BK00002520","17,045,000","14,353,595"
1811,11,"Adventure Tours Co.",2836,"BK00002519","23,781,000","20,025,980"
1812,11,"Adventure Tours Co.",1732,"BK00001415","5,444,750","4,585,024"
1813,11,"Adventure Tours Co.",2324,"BK00002007","6,001,500","5,053,863"
1814,11,"Adventure Tours Co.",1953,"BK00001636","13,759,000","11,586,454"
1815,11,"Adventure Tours Co.",1994,"BK00001677","2,420,000","2,037,882"
1816,11,"Adventure Tours Co.",593,"BK00000276","6,877,250","5,791,332"
1817,11,"Adventure Tours Co.",1952,"BK00001635","5,878,000","4,949,864"
1818,11,"Adventure Tours Co.",2584,"BK00002267","17,045,000","14,353,595"
1819,11,"Adventure Tours Co.",1487,"BK00001170","20,531,000","17,289,155"
1820,11,"Adventure Tours Co.",1061,"BK00000744","24,006,000","20,215,453"
1821,11,"Adventure Tours Co.",1690,"BK00001373","5,132,750","4,322,289"
1822,11,"Adventure Tours Co.",2579,"BK00002262","2,451,000","2,063,987"
1823,11,"Adventure Tours Co.",2223,"BK00001906","17,854,500","15,035,274"
1824,11,"Adventure Tours Co.",3183,"BK00002866","20,531,000","17,289,155"
1825,11,"Adventure Tours Co.",2571,"BK00002254","2,353,000","1,981,461"
1826,11,"Adventure Tours Co.",2289,"BK00001972","27,223,750","22,925,120"
1827,11,"Adventure Tours Co.",1059,"BK00000742","27,618,000","23,257,118"
1828,11,"Adventure Tours Co.",330,"BK00000013","13,754,500","11,582,664"
1829,11,"Adventure Tours Co.",812,"BK00000495","21,587,500","18,178,834"
1830,11,"Adventure Tours Co.",1378,"BK00001061","11,805,000","9,940,991"
1831,11,"Adventure Tours Co.",2941,"BK00002624","4,142,250","3,488,189"
1832,11,"Adventure Tours Co.",3225,"BK00002908","18,338,250","15,442,640"
1833,11,"Adventure Tours Co.",2811,"BK00002494","5,899,500","4,967,969"
1834,11,"Adventure Tours Co.",2962,"BK00002645","21,429,000","18,045,361"
1835,11,"Adventure Tours Co.",608,"BK00000291","2,645,000","2,227,355"
1836,11,"Adventure Tours Co.",482,"BK00000165","16,527,000","13,917,387"
1837,11,"Adventure Tours Co.",751,"BK00000434","36,062,500","30,368,231"
1838,11,"Adventure Tours Co.",1754,"BK00001437","21,779,000","18,340,096"
1839,11,"Adventure Tours Co.",456,"BK00000139","2,945,250","2,480,195"
1840,11,"Adventure Tours Co.",754,"BK00000437","12,156,000","10,236,568"
1841,11,"Adventure Tours Co.",1044,"BK00000727","12,828,750","10,803,090"
1842,11,"Adventure Tours Co.",2788,"BK00002471","16,527,000","13,917,387"
1843,11,"Adventure Tours Co.",2562,"BK00002245","10,227,000","8,612,157"
1844,11,"Adventure Tours Co.",528,"BK00000211","12,081,000","10,173,410"
1845,11,"Adventure Tours Co.",1650,"BK00001333","9,870,750","8,312,159"
1846,11,"Adventure Tours Co.",2785,"BK00002468","5,444,750","4,585,024"
1847,11,"Adventure Tours Co.",2402,"BK00002085","2,820,000","2,374,722"
1848,11,"Adventure Tours Co.",1206,"BK00000889","7,866,000","6,623,959"
1849,11,"Adventure Tours Co.",2982,"BK00002665","8,965,500","7,549,848"
1850,11,"Adventure Tours Co.",734,"BK00000417","2,136,000","1,798,726"
1851,11,"Adventure Tours Co.",2779,"BK00002462","16,334,250","13,755,072"
1852,11,"Adventure Tours Co.",3003,"BK00002686","3,285,000","2,766,299"
1853,11,"Adventure Tours Co.",2333,"BK00002016","1,277,500","1,075,783"
1854,11,"Adventure Tours Co.",2550,"BK00002233","4,722,000","3,976,396"
1855,11,"Adventure Tours Co.",2768,"BK00002451","12,551,750","10,569,829"
1856,11,"Adventure Tours Co.",3236,"BK00002919","9,090,500","7,655,110"
1857,11,"Adventure Tours Co.",575,"BK00000258","21,675,000","18,252,518"
1858,11,"Adventure Tours Co.",1891,"BK00001574","16,527,000","13,917,387"
1859,11,"Adventure Tours Co.",3017,"BK00002700","12,003,000","10,107,726"
1860,11,"Adventure Tours Co.",382,"BK00000065","10,889,500","9,170,048"
1861,11,"Adventure Tours Co.",2755,"BK00002438","5,408,750","4,554,708"
1862,11,"Adventure Tours Co.",2749,"BK00002432","3,760,000","3,166,296"
1863,11,"Adventure Tours Co.",1707,"BK00001390","10,689,500","9,001,628"
1864,11,"Adventure Tours Co.",3028,"BK00002711","3,933,000","3,311,979"
1865,11,"Adventure Tours Co.",1133,"BK00000816","5,418,750","4,563,129"
1866,11,"Adventure Tours Co.",813,"BK00000496","11,878,000","10,002,464"
1867,11,"Adventure Tours Co.",381,"BK00000064","10,265,500","8,644,578"
1868,11,"Adventure Tours Co.",3203,"BK00002886","6,777,500","5,707,333"
1869,11,"Adventure Tours Co.",2285,"BK00001968","6,112,750","5,147,547"
1870,11,"Adventure Tours Co.",1587,"BK00001270","9,117,000","7,677,426"
1871,11,"Adventure Tours Co.",2737,"BK00002420","35,715,000","30,075,602"
1872,11,"Adventure Tours Co.",2170,"BK00001853","35,715,000","30,075,602"
1873,11,"Adventure Tours Co.",507,"BK00000190","12,003,000","10,107,726"
1874,11,"Adventure Tours Co.",1208,"BK00000891","1,976,000","1,663,990"
1875,11,"Adventure Tours Co.",2347,"BK00002030","21,675,000","18,252,518"
1876,11,"Adventure Tours Co.",1139,"BK00000822","2,163,500","1,821,883"
1877,11,"Adventure Tours Co.",1140,"BK00000823","6,205,500","5,225,652"
1878,11,"Adventure Tours Co.",2543,"BK00002226","10,837,500","9,126,259"
1879,11,"Adventure Tours Co.",1141,"BK00000824","15,807,000","13,311,075"
1880,11,"Adventure Tours Co.",1778,"BK00001461","29,657,500","24,974,581"
1881,11,"Adventure Tours Co.",3040,"BK00002723","16,527,000","13,917,387"
1882,11,"Adventure Tours Co.",2348,"BK00002031","1,502,500","1,265,255"
1883,12,"Luxury Travel Experience",1065,"BK00000748","5,857,500","5,180,959"
1884,12,"Luxury Travel Experience",1760,"BK00001443","4,535,500","4,011,650"
1885,12,"Luxury Travel Experience",592,"BK00000275","23,392,000","20,690,224"
1886,12,"Luxury Travel Experience",903,"BK00000586","17,272,500","15,277,526"
1887,12,"Luxury Travel Experience",1793,"BK00001476","5,566,500","4,923,569"
1888,12,"Luxury Travel Experience",1825,"BK00001508","2,874,000","2,542,053"
1889,12,"Luxury Travel Experience",3251,"BK00002934","3,332,500","2,947,596"
1890,12,"Luxury Travel Experience",1845,"BK00001528","13,586,250","12,017,038"
1891,12,"Luxury Travel Experience",1546,"BK00001229","23,430,000","20,723,835"
1892,12,"Luxury Travel Experience",1867,"BK00001550","6,265,000","5,541,393"
1893,12,"Luxury Travel Experience",1872,"BK00001555","4,852,500","4,292,036"
1894,12,"Luxury Travel Experience",1884,"BK00001567","11,611,250","10,270,151"
1895,12,"Luxury Travel Experience",1899,"BK00001582","2,863,500","2,532,766"
1896,12,"Luxury Travel Experience",574,"BK00000257","4,644,500","4,108,060"
1897,12,"Luxury Travel Experience",1515,"BK00001198","11,715,000","10,361,918"
1898,12,"Luxury Travel Experience",1917,"BK00001600","4,772,500","4,221,276"
1899,12,"Luxury Travel Experience",1933,"BK00001616","22,942,000","20,292,199"
1900,12,"Luxury Travel Experience",1491,"BK00001174","31,325,000","27,706,963"
1901,12,"Luxury Travel Experience",1949,"BK00001632","11,371,000","10,057,650"
1902,12,"Luxury Travel Experience",1954,"BK00001637","9,071,000","8,023,300"
1903,12,"Luxury Travel Experience",332,"BK00000015","5,016,250","4,436,873"
1904,12,"Luxury Travel Experience",1961,"BK00001644","14,176,250","12,538,893"
1905,12,"Luxury Travel Experience",1977,"BK00001660","8,505,750","7,523,336"
1906,12,"Luxury Travel Experience",1978,"BK00001661","13,279,000","11,745,276"
1907,12,"Luxury Travel Experience",1981,"BK00001664","3,592,500","3,177,566"
1908,12,"Luxury Travel Experience",1995,"BK00001678","9,089,000","8,039,221"
1909,12,"Luxury Travel Experience",562,"BK00000245","11,397,000","10,080,647"
1910,12,"Luxury Travel Experience",2015,"BK00001698","6,001,000","5,307,885"
1911,12,"Luxury Travel Experience",2021,"BK00001704","14,645,000","12,953,502"
1912,12,"Luxury Travel Experience",2023,"BK00001706","13,916,250","12,308,923"
1913,12,"Luxury Travel Experience",2025,"BK00001708","4,772,500","4,221,276"
1914,12,"Luxury Travel Experience",2030,"BK00001713","5,890,500","5,210,147"
1915,12,"Luxury Travel Experience",2040,"BK00001723","954,500","844,255"
1916,12,"Luxury Travel Experience",2047,"BK00001730","1,892,750","1,674,137"
1917,12,"Luxury Travel Experience",2055,"BK00001738","2,783,250","2,461,785"
1918,12,"Luxury Travel Experience",650,"BK00000333","12,511,500","11,066,422"
1919,12,"Luxury Travel Experience",2078,"BK00001761","1,909,000","1,688,511"
1920,12,"Luxury Travel Experience",2087,"BK00001770","6,351,000","5,617,460"
1921,12,"Luxury Travel Experience",1422,"BK00001105","26,786,000","23,692,217"
1922,12,"Luxury Travel Experience",1416,"BK00001099","6,326,000","5,595,347"
1923,12,"Luxury Travel Experience",773,"BK00000456","2,783,250","2,461,785"
1924,12,"Luxury Travel Experience",2128,"BK00001811","5,890,500","5,210,147"
1925,12,"Luxury Travel Experience",2152,"BK00001835","21,543,000","19,054,784"
1926,12,"Luxury Travel Experience",2171,"BK00001854","7,306,000","6,462,157"
1927,12,"Luxury Travel Experience",666,"BK00000349","11,656,000","10,309,732"
1928,12,"Luxury Travel Experience",1354,"BK00001037","6,351,000","5,617,460"
1929,12,"Luxury Travel Experience",338,"BK00000021","7,938,750","7,021,824"
1930,12,"Luxury Travel Experience",1341,"BK00001024","4,243,000","3,752,934"
1931,12,"Luxury Travel Experience",513,"BK00000196","4,013,500","3,549,941"
1932,12,"Luxury Travel Experience",671,"BK00000354","23,392,000","20,690,224"
1933,12,"Luxury Travel Experience",748,"BK00000431","2,047,250","1,810,793"
1934,12,"Luxury Travel Experience",510,"BK00000193","1,333,000","1,179,039"
1935,12,"Luxury Travel Experience",2258,"BK00001941","5,566,500","4,923,569"
1936,12,"Luxury Travel Experience",2264,"BK00001947","2,294,500","2,029,485"
1937,12,"Luxury Travel Experience",2265,"BK00001948","8,505,750","7,523,336"
1938,12,"Luxury Travel Experience",2266,"BK00001949","5,890,500","5,210,147"
1939,12,"Luxury Travel Experience",939,"BK00000622","8,151,750","7,210,223"
1940,12,"Luxury Travel Experience",2305,"BK00001988","5,289,000","4,678,121"
1941,12,"Luxury Travel Experience",2307,"BK00001990","8,835,750","7,815,221"
1942,12,"Luxury Travel Experience",1308,"BK00000991","8,151,750","7,210,223"
1943,12,"Luxury Travel Experience",2321,"BK00002004","17,544,000","15,517,668"
1944,12,"Luxury Travel Experience",2323,"BK00002006","11,338,750","10,029,124"
1945,12,"Luxury Travel Experience",1299,"BK00000982","6,842,250","6,051,970"
1946,12,"Luxury Travel Experience",2331,"BK00002014","3,638,500","3,218,253"
1947,12,"Luxury Travel Experience",2337,"BK00002020","5,434,500","4,806,815"
1948,12,"Luxury Travel Experience",683,"BK00000366","5,063,500","4,478,666"
1949,12,"Luxury Travel Experience",2362,"BK00002045","26,786,000","23,692,217"
1950,12,"Luxury Travel Experience",1271,"BK00000954","5,338,500","4,721,903"
1951,12,"Luxury Travel Experience",1267,"BK00000950","22,590,000","19,980,855"
1952,12,"Luxury Travel Experience",1264,"BK00000947","13,554,000","11,988,513"
1953,12,"Luxury Travel Experience",1263,"BK00000946","29,224,000","25,848,628"
1954,12,"Luxury Travel Experience",2395,"BK00002078","11,133,000","9,847,139"
1955,12,"Luxury Travel Experience",492,"BK00000175","3,175,500","2,808,730"
1956,12,"Luxury Travel Experience",2403,"BK00002086","3,818,000","3,377,021"
1957,12,"Luxury Travel Experience",2406,"BK00002089","16,207,500","14,335,534"
1958,12,"Luxury Travel Experience",691,"BK00000374","12,511,500","11,066,422"
1959,12,"Luxury Travel Experience",2409,"BK00002092","11,781,000","10,420,295"
1960,12,"Luxury Travel Experience",2418,"BK00002101","29,287,500","25,904,794"
1961,12,"Luxury Travel Experience",2427,"BK00002110","2,155,500","1,906,540"
1962,12,"Luxury Travel Experience",1250,"BK00000933","2,005,500","1,773,865"
1963,12,"Luxury Travel Experience",1245,"BK00000928","6,211,250","5,493,851"
1964,12,"Luxury Travel Experience",1242,"BK00000925","1,333,000","1,179,039"
1965,12,"Luxury Travel Experience",2463,"BK00002146","17,572,500","15,542,876"
1966,12,"Luxury Travel Experience",2484,"BK00002167","2,783,250","2,461,785"
1967,12,"Luxury Travel Experience",2488,"BK00002171","14,726,250","13,025,368"
1968,12,"Luxury Travel Experience",1224,"BK00000907","6,611,250","5,847,651"
1969,12,"Luxury Travel Experience",472,"BK00000155","16,132,500","14,269,196"
1970,12,"Luxury Travel Experience",930,"BK00000613","6,768,000","5,986,296"
1971,12,"Luxury Travel Experience",2552,"BK00002235","9,071,000","8,023,300"
1972,12,"Luxury Travel Experience",2558,"BK00002241","26,786,000","23,692,217"
1973,12,"Luxury Travel Experience",767,"BK00000450","11,611,250","10,270,151"
1974,12,"Luxury Travel Experience",2588,"BK00002271","1,333,000","1,179,039"
1975,12,"Luxury Travel Experience",1193,"BK00000876","11,338,750","10,029,124"
1976,12,"Luxury Travel Experience",3204,"BK00002887","17,544,000","15,517,668"
1977,12,"Luxury Travel Experience",444,"BK00000127","20,526,750","18,155,910"
1978,12,"Luxury Travel Experience",1185,"BK00000868","6,265,000","5,541,393"
1979,12,"Luxury Travel Experience",2617,"BK00002300","7,306,000","6,462,157"
1980,12,"Luxury Travel Experience",346,"BK00000029","2,267,750","2,005,825"
1981,12,"Luxury Travel Experience",700,"BK00000383","2,666,000","2,358,077"
1982,12,"Luxury Travel Experience",2639,"BK00002322","20,526,750","18,155,910"
1983,12,"Luxury Travel Experience",1173,"BK00000856","14,137,000","12,504,177"
1984,12,"Luxury Travel Experience",2655,"BK00002338","2,874,000","2,542,053"
1985,12,"Luxury Travel Experience",1170,"BK00000853","3,638,500","3,218,253"
1986,12,"Luxury Travel Experience",1161,"BK00000844","8,835,750","7,815,221"
1987,12,"Luxury Travel Experience",2684,"BK00002367","11,133,000","9,847,139"
1988,12,"Luxury Travel Experience",2687,"BK00002370","6,803,250","6,017,475"
1989,12,"Luxury Travel Experience",1151,"BK00000834","6,831,000","6,042,020"
1990,12,"Luxury Travel Experience",2728,"BK00002411","9,036,000","7,992,342"
1991,12,"Luxury Travel Experience",2734,"BK00002417","7,949,750","7,031,554"
1992,12,"Luxury Travel Experience",422,"BK00000105","20,065,000","17,747,493"
1993,12,"Luxury Travel Experience",710,"BK00000393","11,611,250","10,270,151"
1994,12,"Luxury Travel Experience",2747,"BK00002430","20,065,000","17,747,493"
1995,12,"Luxury Travel Experience",1132,"BK00000815","7,118,000","6,295,871"
1996,12,"Luxury Travel Experience",2758,"BK00002441","23,392,000","20,690,224"
1997,12,"Luxury Travel Experience",413,"BK00000096","4,369,500","3,864,823"
1998,12,"Luxury Travel Experience",1114,"BK00000797","29,240,000","25,862,780"
1999,12,"Luxury Travel Experience",3202,"BK00002885","954,500","844,255"
2000,12,"Luxury Travel Experience",2814,"BK00002497","2,945,250","2,605,074"
2001,12,"Luxury Travel Experience",720,"BK00000403","5,858,000","5,181,401"
2002,12,"Luxury Travel Experience",1107,"BK00000790","18,445,000","16,314,603"
2003,12,"Luxury Travel Experience",3299,"BK00002982","5,334,500","4,718,365"
2004,12,"Luxury Travel Experience",1100,"BK00000783","11,338,750","10,029,124"
2005,12,"Luxury Travel Experience",2845,"BK00002528","3,235,000","2,861,358"
2006,12,"Luxury Travel Experience",2847,"BK00002530","26,786,000","23,692,217"
2007,12,"Luxury Travel Experience",2858,"BK00002541","8,835,750","7,815,221"
2008,12,"Luxury Travel Experience",1090,"BK00000773","8,151,750","7,210,223"
2009,12,"Luxury Travel Experience",2874,"BK00002557","25,023,000","22,132,844"
2010,12,"Luxury Travel Experience",1081,"BK00000764","8,087,500","7,153,394"
2011,12,"Luxury Travel Experience",2913,"BK00002596","3,235,000","2,861,358"
2012,12,"Luxury Travel Experience",2917,"BK00002600","8,080,750","7,147,423"
2013,12,"Luxury Travel Experience",2926,"BK00002609","4,644,500","4,108,060"
2014,12,"Luxury Travel Experience",732,"BK00000415","10,032,500","8,873,746"
2015,12,"Luxury Travel Experience",1038,"BK00000721","2,929,000","2,590,701"
2016,12,"Luxury Travel Experience",2983,"BK00002666","21,918,000","19,386,471"
2017,12,"Luxury Travel Experience",733,"BK00000416","4,363,250","3,859,295"
2018,12,"Luxury Travel Experience",2999,"BK00002682","31,278,750","27,666,054"
2019,12,"Luxury Travel Experience",3014,"BK00002697","3,216,500","2,844,994"
2020,12,"Luxury Travel Experience",3044,"BK00002727","2,644,500","2,339,060"
2021,12,"Luxury Travel Experience",375,"BK00000058","28,442,500","25,157,391"
2022,12,"Luxury Travel Experience",3095,"BK00002778","16,207,500","14,335,534"
2023,12,"Luxury Travel Experience",982,"BK00000665","3,818,000","3,377,021"
2024,12,"Luxury Travel Experience",363,"BK00000046","9,324,500","8,247,520"
2025,12,"Luxury Travel Experience",320,"BK00000003","5,416,500","4,790,894"
2026,12,"Luxury Travel Experience",974,"BK00000657","10,819,000","9,569,406"
2027,12,"Luxury Travel Experience",3155,"BK00002838","4,852,500","4,292,036"
2028,12,"Luxury Travel Experience",971,"BK00000654","18,072,000","15,984,684"
2029,12,"Luxury Travel Experience",3170,"BK00002853","6,020,250","5,324,911"
2030,12,"Luxury Travel Experience",3172,"BK00002855","6,611,250","5,847,651"
2031,12,"Luxury Travel Experience",952,"BK00000635","26,897,000","23,790,397"
2032,12,"Luxury Travel Experience",782,"BK00000465","2,644,500","2,339,060"
2033,12,"Luxury Travel Experience",1632,"BK00001315","6,483,000","5,734,214"
2034,12,"Luxury Travel Experience",1641,"BK00001324","3,559,000","3,147,936"
2035,12,"Luxury Travel Experience",1614,"BK00001297","12,530,000","11,082,785"
2036,12,"Luxury Travel Experience",1656,"BK00001339","7,118,000","6,295,871"
2037,12,"Luxury Travel Experience",1677,"BK00001360","11,133,000","9,847,139"
2038,12,"Luxury Travel Experience",1601,"BK00001284","1,437,000","1,271,027"
2039,12,"Luxury Travel Experience",787,"BK00000470","20,451,750","18,089,573"
2040,12,"Luxury Travel Experience",1702,"BK00001385","27,144,000","24,008,868"
2041,12,"Luxury Travel Experience",1710,"BK00001393","23,430,000","20,723,835"
2042,12,"Luxury Travel Experience",334,"BK00000017","25,023,000","22,132,844"
2043,12,"Luxury Travel Experience",1717,"BK00001400","5,890,500","5,210,147"
2044,12,"Luxury Travel Experience",1586,"BK00001269","17,572,500","15,542,876"
2045,12,"Luxury Travel Experience",1735,"BK00001418","1,333,000","1,179,039"
2046,13,"Beach Paradise Travel",2726,"BK00002409","7,110,250","5,792,010"
2047,13,"Beach Paradise Travel",1495,"BK00001178","8,899,000","7,249,125"
2048,13,"Beach Paradise Travel",1729,"BK00001412","11,784,500","9,599,654"
2049,13,"Beach Paradise Travel",1450,"BK00001133","27,278,750","22,221,270"
2050,13,"Beach Paradise Travel",2938,"BK00002621","32,640,000","26,588,544"
2051,13,"Beach Paradise Travel",1136,"BK00000819","9,188,000","7,484,545"
2052,13,"Beach Paradise Travel",476,"BK00000159","12,567,000","10,237,078"
2053,13,"Beach Paradise Travel",2052,"BK00001735","2,550,000","2,077,230"
2054,13,"Beach Paradise Travel",679,"BK00000362","4,185,250","3,409,305"
2055,13,"Beach Paradise Travel",1585,"BK00001268","5,417,250","4,412,892"
2056,13,"Beach Paradise Travel",1679,"BK00001362","11,522,500","9,386,229"
2057,13,"Beach Paradise Travel",2742,"BK00002425","2,766,750","2,253,795"
2058,13,"Beach Paradise Travel",1947,"BK00001630","11,060,000","9,009,476"
2059,13,"Beach Paradise Travel",2922,"BK00002605","17,798,000","14,498,251"
2060,13,"Beach Paradise Travel",2910,"BK00002593","613,000","499,350"
2061,13,"Beach Paradise Travel",1483,"BK00001166","11,717,000","9,544,668"
2062,13,"Beach Paradise Travel",1653,"BK00001336","17,798,000","14,498,251"
2063,13,"Beach Paradise Travel",2903,"BK00002586","6,283,500","5,118,539"
2064,13,"Beach Paradise Travel",1307,"BK00000990","6,812,500","5,549,463"
2065,13,"Beach Paradise Travel",2892,"BK00002575","12,446,000","10,138,512"
2066,13,"Beach Paradise Travel",401,"BK00000084","6,394,500","5,208,960"
2067,13,"Beach Paradise Travel",2888,"BK00002571","13,899,000","11,322,125"
2068,13,"Beach Paradise Travel",2310,"BK00001993","13,599,500","11,078,153"
2069,13,"Beach Paradise Travel",2885,"BK00002568","1,981,500","1,614,130"
2070,13,"Beach Paradise Travel",556,"BK00000239","17,798,000","14,498,251"
2071,13,"Beach Paradise Travel",2027,"BK00001710","26,831,000","21,856,533"
2072,13,"Beach Paradise Travel",3216,"BK00002899","13,415,500","10,928,266"
2073,13,"Beach Paradise Travel",3260,"BK00002943","29,436,250","23,978,769"
2074,13,"Beach Paradise Travel",1622,"BK00001305","13,219,500","10,768,605"
2075,13,"Beach Paradise Travel",2875,"BK00002558","12,446,000","10,138,512"
2076,13,"Beach Paradise Travel",1985,"BK00001668","6,540,750","5,328,095"
2077,13,"Beach Paradise Travel",469,"BK00000152","28,041,000","22,842,199"
2078,13,"Beach Paradise Travel",1693,"BK00001376","8,841,000","7,201,879"
2079,13,"Beach Paradise Travel",2795,"BK00002478","4,594,000","3,742,272"
2080,13,"Beach Paradise Travel",468,"BK00000151","7,418,000","6,042,703"
